taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0000310634,species,Sematophyllum demissum,(Wilson) Mitt.,,Prostrate Signal-moss,Native,freshwater,Sematophyllum,Sematophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600292,species,Tortula lindbergii,Kindb. ex Broth.,,Lance-leaved Pottia,Native,terrestrial,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036246,species,Campylopus schimperi,Milde,,Schimper's Swan-neck Moss,Native,,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194590,species,Bryum moravicum,Podp.,,Flabby Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310509,species,Pseudoleskeella catenulata,(Schrad.) Kindb.,,Chained Leskea,Native,,Pseudoleskeella,Pseudoleskeellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959442,family,Calomniaceae,,,,Native,,,,Rhizogoniales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310353,genus,Pogonatum,P.Beauv.,,,Native,,,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310920,species aggregate,Sphagnum subsecundum,Nees,sensu lato,,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036742,species,Myurium hochstetteri,(Schimp.) Kindb.,,Hare-tail Moss,Native,,Myurium,Myuriaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239462,species,Oncophorus integerrimus,Hedenäs,,,Native,terrestrial,Oncophorus,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310691,species,Sphagnum subnitens,Russow & Warnst.,,Lustrous Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310605,genus,Schistostega,D.Mohr,,,Native,,,Schistostegaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310750,species,Thamnobryum cataractarum,N.G.Hodgetts & Blockeel,,Yorkshire Feather-moss,Native,,Thamnobryum,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000140867,species,Acaulon mediterraneum,Limpr.,,,Native,,Acaulon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000153057,species,Oxyrrhynchium speciosum,(Brid.) Warnst.,,Showy Feather-moss,Native,freshwater,Oxyrrhynchium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310736,family,Tetraphidaceae,Schimp.,,,Native,,,,Tetraphidales,Tetraphidopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310680,variety,Sphagnum palustre var. palustre,L.,,,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036662,species,Aulacomnium palustre,(Hedw.) Schwaegr.,,Bog Groove-moss,Native,freshwater,Aulacomnium,Aulacomniaceae,Aulacomniales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036679,species,Philonotis marchica,(Hedw.) Brid.,,Bog Apple-moss,Native,,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036328,species,Aloina aloides,(Schultz) Kindb.,,Common Aloe-moss,Native,,Aloina,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036597,species,Bryum knowltonii,Barnes,,Knowlton's Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310625,species,Seligeria oelandica,C.E.O.Jensen & Medelius,,Irish Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036183,species,Seligeria carniolica,(Breidl. & Beck) Nyholm,,Water Rock-bristle,Native,,Seligeria,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309750,species,Dicranella staphylina,H.Whitehouse,,Field Forklet-moss,Native,freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309696,genus,Conardia,H.Rob.,,,Native,,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021607969,species,Meesia triquetra,(L. ex Jolycl.) Ångstr.,,Three-ranked Hump-moss,Native,terrestrial/freshwater,Meesia,Meesiaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310496,genus,Pseudephemerum,(Lindb.) I.Hagen,,,Native,,,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310313,species,Plagiomnium ellipticum,(Brid.) T.J.Kop.,,Marsh Thyme-moss,Native,freshwater,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000102458,species,Mnium lycopodioides,Schwägr.,,Ambiguous Thyme-moss,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310702,species,Sphagnum teres,(Schimp.) Aangstr.,,Rigid Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036615,species,Bryum caespiticium,Hedw.,,Tufted Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600372,family,Scorpidiaceae,Ignatov & Ignatova,,,Native,terrestrial/freshwater,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036469,species,Grimmia ovalis,(Hedw.) Lindb.,,Flat-rock Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310345,species,Pleuridium subulatum,(Hedw.) Rabenh.,,Awl-leaved Earth-moss,Native,,Pleuridium,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593222,species,Stereodon callichrous,(Brid.) Brid.,,Downy Plait-moss,Native,terrestrial,Stereodon,Stereodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194608,species,Cratoneuron curvicaule,(Jur.) G.Roth,,Bent-stem Hook-moss,Native,,Cratoneuron,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310381,species,Pohlia wahlenbergii,(F.Weber & D.Mohr) A.L.Andrews,,Pale Glaucous Thread-moss,Native,freshwater,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036641,species,Mnium hornum,Hedw.,,Swan's-neck Thyme-moss,Native,freshwater,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239409,species,Oxystegus tenuirostris,(Hook. & Taylor) A.J.E.Sm.,s.l.,,Native,terrestrial/freshwater,Oxystegus,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593202,species,Platyhypnum molle,(Hedw.) Loeske,,Soft Brook-moss,Native,,Platyhypnum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600422,species,Sphagnum rubellum,(Wilson) M.O.Hill,,Red Bog-moss,Native,terrestrial/freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036445,species,Coscinodon cribrosus,(Hedw.) Spruce,,Sieve-tooth Moss,Native,,Coscinodon,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125981,species,Hygroamblystegium humile,(P.Beauv.) Vanderp. et al.,,Constricted Feather-moss,Native,freshwater,Hygroamblystegium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616571,species,Plagiothecium piliferum,(Sw.) Schimp.,,Hair Silk-moss,Native,terrestrial,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309567,species,Campylopus brevipilus,"Bruch, Schimp. & W.Guembel",,Compact Swan-neck Moss,Native,freshwater,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036313,species,Tortula solmsii,(Schimp.) Limpr.,,Solms' Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036682,species,Philonotis fontana,(Hedw.) Brid.,,Fountain Apple-moss,Native,freshwater,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036230,species,Dicranum undulatum,Schrad. ex Brid.,,Waved Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310311,species,Plagiomnium cuspidatum,(Hedw.) T.J.Kop.,,Woodsy Thyme-moss,Native,,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616481,species,Amblystegium serpens,(Hedw.) Schimp.,,Creeping Feather-moss,Native,terrestrial/freshwater,Amblystegium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310442,genus,Rhytidium,(Sull.) Kindb.,,,Native,,,Rhytidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571788,species,Pseudostereodon procerrimus,(Molendo) M.Fleisch.,,Alpine Comb-moss,Native,terrestrial,Pseudostereodon,Pylaisiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020930457,genus,Sciuro-hypnum,Hampe,,,Native,,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310762,species,Timmia norvegica,J.E.Zetterst.,,Norway Timmia,Native,,Timmia,Timmiaceae,Timmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593212,species,Pseudocampylium radicale,(P. Beauv.) Vanderpoorten & Hedenäs,,Swamp Feather-moss,Native,terrestrial/freshwater,Pseudocampylium,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036461,species,Grimmia laevigata,(Brid.) Brid.,,Hoary Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310245,genus,Orthodontium,Schwaegr.,,,Native,,,Orthodontiaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310242,genus,Oligotrichum,Lam. & DC.,,,Native,,,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036511,species,Discelium nudum,(Dicks.) Brid.,,Flag-moss,Native,freshwater,Discelium,Disceliaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310312,species,Plagiomnium elatum,(Bruch & Schimp.) T.J.Kop.,,Tall Thyme-moss,Native,freshwater,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036647,species,Mnium spinosum,(Voit) Schwaegr.,,Spinose Thyme-moss,Native,,Mnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310171,genus,Leskea,Hedw.,,,Native,,,Leskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036123,species,Andreaea crassinervia,Bruch,,,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195005,genus,Hageniella,Broth.,,,Native,terrestrial,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000158318,species,Trichodon cylindricus,(Hedw.) Schimp.,,Cylindric Ditrichum,Native,,Trichodon,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310681,species,Sphagnum platyphyllum,(Lindb. ex Braithw.) Sull. ex Warnst.,,Flat-leaved Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310670,species,Sphagnum girgensohnii,Russow,,Girgensohn's Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309475,species,Bryum archangelicum,"Bruch, Schimp. & W.Guembel",,Small-mouthed Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309489,species,Bryum dixonii,Cardot ex W.E.Nicholson,,Dixon's Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310773,genus,Tortula,Hedw.,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005438,species,Schistidium papillosum,Culm.,,Rough Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310159,genus,Leptodictyum,(Schimp.) Warnst.,,,Native,,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310511,species,Pseudoleskeella rupestris,(Berggr.) Hedenaes & Soederstroem,,Wispy Leskea,Native,,Pseudoleskeella,Pseudoleskeellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000156389,species,Schistidium helveticum,(Schkuhr) Deguchi,,,Native,terrestrial,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036407,species,Weissia rutilans,(Hedw.) Lindb.,,Pointed-leaved Stubble-moss,Native,freshwater,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036295,species,Encalypta brevicolla,(Br.Eur.) Angstr.,,White-mouthed Extinguisher-moss,Native,,Encalypta,Encalyptaceae,Encalyptales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036465,species,Grimmia donniana,Sm.,,Donn's Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100004047,species,Microbryum rectum,(With.) R.H.Zander,,Upright Pottia,Native,,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310753,family,Thuidiaceae,Schimp.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601202,family,Antitrichiaceae,,,,Native,terrestrial/freshwater,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309515,species,Bryum sauteri,"Bruch, Schimp. & W.Guembel",,Sauter's Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309367,genus,Aongstroemia,"Bruch, Schimp. & W.Guembel",,,Native,,,Aongstroemiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100003298,species,Grimmia longirostris,Hook.,,North Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000189236,species aggregate,Andreaea rupestris agg.,,sensu Smith (1978),,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309428,family,Bartramiaceae,Schwägr.,,,Native,,,,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000153141,species,Palustriella decipiens,(De Not.) Ochyra,,Lesser Curled Hook-moss,Native,freshwater,Palustriella,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309714,species,Cryphaea heteromalla,(Hedw.) D.Mohr,,Lateral Cryphaea,Native,,Cryphaea,Cryphaeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309875,species,Fissidens pusillus,(Wilson) Milde,,Petty Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309744,family,Dicranaceae,Schimp.,,,Native,terrestrial,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239468,species,Oncophorus virens,(Hedw.) Brid.,s.str.,,Native,terrestrial,Oncophorus,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036902,species,Rhynchostegiella curviseta,(Brid.) Limpr.,,Curve-stalked Feather-moss,Native,freshwater,Rhynchostegiella,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036233,species,Dicranum fuscescens,Sm.,,Dusky Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310908,species aggregate,Racomitrium heterostichum,,sensu lato,,Native,,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310320,family,Plagiotheciaceae,(Broth.) Fleischer,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000134166,genus,Isopterygium,,,,Native,,,,,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000135976,genus,Oxystegus,(Broth.) Hilp.,,,Native,terrestrial/freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036933,variety,Hypnum cupressiforme var. cupressiforme,,,,Native,terrestrial,Hypnum,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000160468,subdivision,Musci,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NHMSYS0021272936,species hybrid,Sphagnum capillifolium x quinquefarium,,,,Native,terrestrial,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309639,species,Climacium dendroides,(Hedw.) F.Weber & D.Mohr,,Tree-moss,Native,freshwater,Climacium,Climaciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601292,subspecies,Schistidium maritimum subsp. maritimum,(Sm. ex R.Scott) Bruch & Schimp.,,,Native,terrestrial,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593162,genus,Stereodon,(Brid.) Mitt.,,,Native,terrestrial,,Stereodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309371,genus,Aphanorrhegma,Sull.,,,Native,,,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309332,species,Andreaea frigida,Huebener,,Icy Rock-moss,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310512,species,Pseudoscleropodium purum,(Hedw.) M.Fleisch.,,Neat Feather-moss,Native,freshwater,Pseudoscleropodium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310251,genus,Orthotrichum,Hedw.,,,Native,terrestrial/freshwater,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036765,species,Pseudoleskeella nervosa,(Brid.) Nyholm,,Nerved Leskea,Native,,Pseudoleskeella,Pseudoleskeellaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021178730,genus,Kindbergia,Ochyra,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036607,species,Bryum canariense,Brid.,,Canary Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636836,species,Tortula schimperi,M.J.Cano et al.,,,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310416,genus,Paraleucobryum,(Limpr.) Loeske,,,Native,,,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310711,family,Splachnaceae,Greville & Arnott,,,Native,,,,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100004046,species,Microbryum floerkeanum,(F.Weber & D.Mohr) Schimp.,,Floerke's Phascum,Native,,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000146093,species,Didymodon luridus,Hornsch. ex Spreng.,,Dusky Beard-moss,Native,freshwater,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310530,genus,Ptychomitrium,Fuernr.,,,Native,,,Ptychomitriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310048,species,Heterocladium wulfsbergii,I.Hagen,,Wulfsberg's Tamarisk-moss,Native,freshwater,Heterocladium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309491,species,Bryum dyffrynense,Holyoak,,,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636827,species,Bryum apiculatum,"auct., non Schwaegr.",,,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020695911,species,Straminergon stramineum,(Dicks. ex Brid.) Hedenäs,,Straw Spear-moss,Native,freshwater,Straminergon,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000159267,species,Zygodon stirtonii,Schimp. ex Stirt.,,,Native,,Zygodon,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616611,species,Brachythecium glareosum,(Bruch ex Spruce) Schimp.,,Streaky Feather-moss,Native,terrestrial,Brachythecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036087,species,Sphagnum strictum,Sull.,,Pale Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601252,species,Lewinskya rupestris,"(Schleich. ex Schwägr.) F.Lara, Garilleti & Goffinet",,Rock Bristle-moss,Native,terrestrial,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309338,subspecies,Andreaea rothii subsp. rothii,F.Weber & D.Mohr,,,Native,,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NBNSYS0000156552,species,Scorpidium cossonii,(Schimp.) Hedenas,,Intermediate Hook-moss,Native,freshwater,Scorpidium,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309465,family,Bryaceae,Schwägr.,,,Native,,,,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636835,species,Thamnobryum maderense,(Kindb.) Hedenäs,,,Native,,Thamnobryum,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595832,species,Racomitrium heterostichum,(Hedw.) Brid.,sensu Blockeel et al. (2021),,Native,terrestrial,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959452,class,Oedipodiopsida,,,,Native,,,,,,Bryophyta,Plantae,UKSI
NBNSYS0000036464,species,Grimmia arenaria,Hampe,,Sand Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036518,species,Physcomitrium pyriforme,(Hedw.) Brid.,,Common Bladder-moss,Native,freshwater,Physcomitrium,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000157547,species,Syntrichia princeps,(De Not.) Mitt.,,Brown Screw-moss,Native,,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194680,variety,Hymenostylium recurvirostrum var. recurvirostrum,,,,Native,terrestrial,Hymenostylium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021605662,species,Plagiothecium longisetum,Lindb.,,,Native,terrestrial,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597827,species,Braunia imberbis,(Sm.) N.J. Dalton & D.G. Long,,Green Hoar-moss,Native,terrestrial,Braunia,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036310,species,Tortula muralis,Hedw.,,Wall Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616596,species,Didymodon tophaceus subsp. sicculus,(Brid.) Lisa,,,Native,terrestrial/freshwater,Didymodon,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310241,genus,Oedipodium,Schwaegr.,,,Native,,,Oedipodiaceae,Oedipodiales,Oedipodiopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194626,species,Entosthodon pulchellus,(H.Philib.) Brugués,,Pretty Cord-moss,Native,,Entosthodon,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036226,species,Dicranum leioneuron,Kindb.,,Fuzzy Fork-moss,Native,,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600192,species aggregate,Tortula subulata,Hedw.,agg.,,Native,terrestrial,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036250,species,Campylopus pyriformis,(Schultz) Brid.,,Dwarf Swan-neck Moss,Native,,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600282,species,Tortella squarrosa,(Brid.) Limpr.,,Side-fruited Crisp-moss,Native,terrestrial,Tortella,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100004045,species,Microbryum davallianum,(Sm.) R.H.Zander,,Smallest Pottia,Native,,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000022271,species,Bryum pallens,Sw.,,Pale Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021607959,species,Fissidens rivularis,(Spruce) Schimp.,,River Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125853,species,Entosthodon mouretii,(Corb.) Jelenc.,,,Native,terrestrial,Entosthodon,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021571743,family,Pylaisiaceae,Schimp.,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310502,species,Pseudocrossidium revolutum,(Brid.) R.H.Zander,,Revolute Beard-moss,Native,,Pseudocrossidium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
