SITE_NO,Plot_no,species,Samp_id,Label,Storm
91,3,Chrysosplenium oppositifolium,91_3,y,1
91,3,Circaea lutetiana,91_3,y,1
91,3,Lycopus europaeus,91_3,y,1
91,3,Plagiomnium undulatum,91_3,y,1
91,3,Rumex sanguineus,91_3,y,1
91,3,Anemone nemorosa,91_3,y,1
91,3,Angelica sylvestris,91_3,y,1
91,3,Cardamine pratensis,91_3,y,1
91,3,Carex remota,91_3,y,1
91,3,Dryopteris affinis,91_3,y,1
91,3,Dryopteris filix-mas,91_3,y,1
91,3,Athyrium filix-femina,91_3,y,1
91,3,Dryopteris dilatata,91_3,y,1
91,3,Hyacinthoides non-scripta,91_3,y,1
91,3,Mentha aquatica,91_3,y,1
91,3,Oenanthe crocata,91_3,y,1
91,3,Poa trivialis,91_3,y,1
91,3,Scrophularia auriculata,91_3,y,1
91,3,Veronica montana,91_3,y,1
91,3,Brachythecium rutabulum,91_3,y,1
91,3,Euphorbia amygdaloides,91_3,y,1
91,3,Filipendula ulmaria,91_3,y,1
91,3,Fissidens taxifolius,91_3,y,1
91,3,Galium aparine,91_3,y,1
91,3,Glechoma hederacea,91_3,y,1
91,3,Lonicera periclymenum,91_3,y,1
91,3,Mnium hornum,91_3,y,1
91,3,Phyllitis scolopendrium,91_3,y,1
91,3,Stachys sylvatica,91_3,y,1
91,4,Cardamine hirsuta,91_4,y,1
91,4,Cirsium vulgare,91_4,y,1
91,4,Lolium perenne,91_4,y,1
91,4,Poa annua,91_4,y,1
91,4,Poa trivialis,91_4,y,1
91,4,Ranunculus repens,91_4,y,1
91,4,Rumex obtusifolius,91_4,y,1
91,4,Rumex sanguineus,91_4,y,1
91,4,Taraxacum agg.,91_4,y,1
91,4,Urtica dioica,91_4,y,1
91,4,Vicia sativa,91_4,y,1
91,4,Brachythecium rutabulum,91_4,y,1
91,4,Carex pendula,91_4,y,1
91,4,Cerastium glomeratum,91_4,y,1
91,4,Cirsium arvense,91_4,y,1
91,4,Cirsium palustre,91_4,y,1
91,4,Convolvulus arvensis,91_4,y,1
91,4,Festuca rubra agg.,91_4,y,1
91,4,Lotus corniculatus,91_4,y,1
91,4,Plantago major,91_4,y,1
91,4,Rubus fruticosus agg.,91_4,y,1
91,4,Rumex crispus,91_4,y,1
91,4,Sonchus asper,91_4,y,1
91,4,Stachys sylvatica,91_4,y,1
91,4,Veronica serpyllifolia,91_4,y,1
91,4,Carex strigosa,91_4,y,1
91,4,Geranium molle,91_4,y,1
91,4,Juncus bufonius sens.lat.,91_4,y,1
91,4,Medicago arabica,91_4,y,1
91,4,Plantago lanceolata,91_4,y,1
91,4,Trifolium repens,91_4,y,1
91,4,Petasites fragrans,91_4,y,1
91,4,Plantago coronopus,91_4,y,1
91,4,Prunella vulgaris,91_4,y,1
91,4,Stellaria graminea,91_4,y,1
91,4,Veronica hederifolia,91_4,y,1
91,4,Achillea millefolium,91_4,y,1
91,4,Bellis perennis,91_4,y,1
91,4,Calliergon cuspidatum,91_4,y,1
91,4,Epilobium sp.,91_4,y,1
91,4,Leucanthemum vulgare,91_4,y,1
91,4,Trifolium dubium,91_4,y,1
91,4,Veronica chamaedrys,91_4,y,1
91,6,Atrichum undulatum,91_6,y,1
91,6,Carex pendula,91_6,y,1
91,6,Carex remota,91_6,y,1
91,6,Circaea lutetiana,91_6,y,1
91,6,Hyacinthoides non-scripta,91_6,y,1
91,6,Juncus effusus,91_6,y,1
91,6,Poa trivialis,91_6,y,1
91,6,Pteridium aquilinum,91_6,y,1
91,6,Rubus fruticosus agg.,91_6,y,1
91,6,Rumex sanguineus,91_6,y,1
91,6,Agrostis capillaris,91_6,y,1
91,6,Arum maculatum,91_6,y,1
91,6,Brachythecium rutabulum,91_6,y,1
91,6,Cardamine pratensis,91_6,y,1
91,6,Deschampsia cespitosa,91_6,y,1
91,6,Dryopteris dilatata,91_6,y,1
91,6,Dryopteris filix-mas,91_6,y,1
91,6,Urtica dioica,91_6,y,1
91,6,Carex sylvatica,91_6,y,1
91,6,Fissidens taxifolius,91_6,y,1
91,6,Lonicera periclymenum,91_6,y,1
91,6,Stachys sylvatica,91_6,y,1
91,6,Mnium hornum,91_6,y,1
91,6,Athyrium filix-femina,91_6,y,1
91,6,Digitalis purpurea,91_6,y,1
91,6,Fissidens bryoides,91_6,y,1
91,6,Holcus lanatus,91_6,y,1
91,6,Pellia epiphylla,91_6,y,1
91,6,Plagiomnium undulatum,91_6,y,1
91,8,Pteridium aquilinum,91_8,y,1
91,8,Rubus fruticosus agg.,91_8,y,1
91,8,Carex panicea,91_8,y,1
91,8,Glechoma hederacea,91_8,y,1
91,8,Isopterygium elegans,91_8,y,1
91,9,Cardamine pratensis,91_9,y,1
91,9,Carex pendula,91_9,y,1
91,9,Chrysosplenium oppositifolium,91_9,y,1
91,9,Galium palustre,91_9,y,1
91,9,Hyacinthoides non-scripta,91_9,y,1
91,9,Juncus effusus,91_9,y,1
91,9,Lamiastrum galeobdolon,91_9,y,1
91,9,Mentha aquatica,91_9,y,1
91,9,Oenanthe crocata,91_9,y,1
91,9,Rubus fruticosus agg.,91_9,y,1
91,9,Urtica dioica,91_9,y,1
91,9,Veronica beccabunga,91_9,y,1
91,9,Athyrium filix-femina,91_9,y,1
91,9,Brachythecium rutabulum,91_9,y,1
91,9,Cardamine flexuosa,91_9,y,1
91,9,Carex remota,91_9,y,1
91,9,Lonicera periclymenum,91_9,y,1
91,9,Myosotis scorpioides,91_9,y,1
91,9,Rhizomnium punctatum,91_9,y,1
91,9,Rumex conglomeratus/sanguineus,91_9,y,1
91,9,Veronica montana,91_9,y,1
91,9,Agrostis stolonifera,91_9,y,1
91,9,Carex sylvatica,91_9,y,1
91,9,Dryopteris dilatata,91_9,y,1
91,9,Mnium hornum,91_9,y,1
91,9,Pellia epiphylla,91_9,y,1
91,9,Poa trivialis,91_9,y,1
91,9,Ranunculus repens,91_9,y,1
91,9,Scrophularia nodosa,91_9,y,1
91,9,Arum maculatum,91_9,y,1
91,9,Deschampsia cespitosa,91_9,y,1
91,9,Plagiomnium undulatum,91_9,y,1
91,9,Rumex obtusifolius,91_9,y,1
91,9,Rumex sanguineus,91_9,y,1
91,9,Solanum dulcamara,91_9,y,1
91,9,Sparganium erectum,91_9,y,1
91,9,Viola riviniana/reichenbiana,91_9,y,1
91,9,Angelica sylvestris,91_9,y,1
91,9,Circaea lutetiana,91_9,y,1
91,9,Euphorbia amygdaloides,91_9,y,1
91,9,Glechoma hederacea,91_9,y,1
91,10,Callitriche seedling/sp,91_10,y,1
91,10,Cardamine hirsuta/flexuosa,91_10,y,1
91,10,Carex pendula,91_10,y,1
91,10,Carex remota,91_10,y,1
91,10,Hyacinthoides non-scripta,91_10,y,1
91,10,Rubus fruticosus agg.,91_10,y,1
91,10,Dryopteris dilatata,91_10,y,1
91,10,Atrichum undulatum,91_10,y,1
91,10,Circaea lutetiana,91_10,y,1
91,10,Deschampsia cespitosa,91_10,y,1
91,10,Brachythecium rutabulum,91_10,y,1
91,10,Mnium hornum,91_10,y,1
91,10,Pellia epiphylla,91_10,y,1
91,10,Polytrichum formosum,91_10,y,1
91,10,Isopterygium elegans,91_10,y,1
91,11,Atrichum undulatum,91_11,y,1
91,11,Brachythecium rutabulum,91_11,y,1
91,11,Cardamine hirsuta/flexuosa,91_11,y,1
91,11,Carex sylvatica,91_11,y,1
91,11,Mnium hornum,91_11,y,1
91,11,Pellia epiphylla,91_11,y,1
91,11,Urtica dioica,91_11,y,1
91,11,Athyrium filix-femina,91_11,y,1
91,11,Carex pendula,91_11,y,1
91,11,Hedera helix (g),91_11,y,1
91,11,Lamiastrum galeobdolon,91_11,y,1
91,11,Rhizomnium punctatum,91_11,y,1
91,11,Cardamine flexuosa,91_11,y,1
91,11,Carex remota,91_11,y,1
91,11,Rubus fruticosus agg.,91_11,y,1
91,11,Thuidium tamariscinum,91_11,y,1
91,11,Blechnum spicant,91_11,y,1
91,11,Dryopteris filix-mas,91_11,y,1
91,11,Dryopteris affinis,91_11,y,1
91,11,Lonicera periclymenum,91_11,y,1
91,12,Mnium hornum,91_12,y,1
91,12,Lepidozia reptans,91_12,y,1
91,12,Leucobryum glaucum,91_12,y,1
91,12,Isopterygium elegans,91_12,y,1
91,13,Pteridium aquilinum,91_13,y,1
91,13,Campylopus introflexus,91_13,y,1
91,13,Hypnum cupressiforme sens.lat.,91_13,y,1
91,13,Leucobryum glaucum,91_13,y,1
91,13,Rubus fruticosus agg.,91_13,y,1
91,13,Aira praecox,91_13,y,1
91,13,Polytrichum juniperinum,91_13,y,1
91,13,Dicranum scoparium,91_13,y,1
91,13,Juncus effusus,91_13,y,1
91,13,Mnium hornum,91_13,y,1
91,13,Tetraphis pellucida,91_13,y,1
91,14,Pteridium aquilinum,91_14,y,1
91,14,Rubus fruticosus agg.,91_14,y,1
91,14,Brachythecium rutabulum,91_14,y,1
91,14,Hypnum cupressiforme sens.lat.,91_14,y,1
91,14,Polytrichum formosum,91_14,y,1
91,14,Campylopus sp.,91_14,y,1
91,14,Mnium hornum,91_14,y,1
91,14,Lepidozia reptans,91_14,y,1
91,14,Leucobryum glaucum,91_14,y,1
91,14,Tetraphis pellucida,91_14,y,1
91,14,Lophocolea sp.,91_14,y,1
91,14,Isopterygium elegans,91_14,y,1
91,16,Atrichum undulatum,91_16,y,1
91,16,Brachythecium rutabulum,91_16,y,1
91,16,Cardamine pratensis,91_16,y,1
91,16,Glechoma hederacea,91_16,y,1
91,16,Hyacinthoides non-scripta,91_16,y,1
91,16,Veronica montana,91_16,y,1
91,16,Arum maculatum,91_16,y,1
91,16,Dryopteris dilatata,91_16,y,1
91,16,Dryopteris filix-mas,91_16,y,1
91,16,Fissidens taxifolius,91_16,y,1
91,16,Geum urbanum,91_16,y,1
91,16,Hedera helix (g),91_16,y,1
91,16,Poa trivialis,91_16,y,1
91,16,Polytrichum formosum,91_16,y,1
91,16,Pteridium aquilinum,91_16,y,1
91,16,Rubus fruticosus agg.,91_16,y,1
91,16,Rumex sanguineus,91_16,y,1
91,16,Dryopteris affinis,91_16,y,1
91,16,Fissidens bryoides,91_16,y,1
91,16,Lysimachia nemorum,91_16,y,1
91,16,Mnium hornum,91_16,y,1
91,16,Ranunculus ficaria,91_16,y,1
91,16,Ribes nigrum/rubrum,91_16,y,1
91,16,Scrophularia nodosa,91_16,y,1
91,16,Urtica dioica,91_16,y,1
91,16,Viola riviniana,91_16,y,1
91,16,Carex sylvatica,91_16,y,1
91,16,Ajuga reptans,91_16,y,1
91,16,Plagiomnium undulatum,91_16,y,1
94,2,Hedera helix (g),94_2,n,0
94,2,Mnium hornum,94_2,n,0
94,2,Polytrichum formosum,94_2,n,0
94,2,Hyacinthoides non-scripta,94_2,n,0
94,2,Melica uniflora,94_2,n,0
94,3,Carex remota,94_3,n,0
94,3,Polytrichum formosum,94_3,n,0
94,3,Mnium hornum,94_3,n,0
94,3,Epilobium sp.,94_3,n,0
94,4,Polytrichum formosum,94_4,n,0
94,5,Mnium hornum,94_5,n,0
94,5,Polytrichum formosum,94_5,n,0
94,7,Mnium hornum,94_7,n,0
94,8,Polytrichum formosum,94_8,n,0
94,8,Dicranum majus,94_8,n,0
94,8,Mnium hornum,94_8,n,0
94,8,Melica uniflora,94_8,n,0
94,11,Galium aparine,94_11,n,0
94,11,Mnium hornum,94_11,n,0
94,11,Polytrichum formosum,94_11,n,0
94,11,Atrichum undulatum,94_11,n,0
94,11,Brachypodium sylvaticum,94_11,n,0
94,11,Dryopteris filix-mas,94_11,n,0
94,11,Milium effusum,94_11,n,0
94,11,Deschampsia cespitosa,94_11,n,0
94,11,Melica uniflora,94_11,n,0
94,12,Atrichum undulatum,94_12,n,0
94,12,Brachypodium sylvaticum,94_12,n,0
94,12,Carex remota,94_12,n,0
94,12,Carex sylvatica,94_12,n,0
94,12,Geranium robertianum,94_12,n,0
94,12,Mnium hornum,94_12,n,0
94,12,Oxalis acetosella,94_12,n,0
94,12,Viola seedling/sp,94_12,n,0
94,12,Rubus fruticosus agg.,94_12,n,0
94,12,Thuidium tamariscinum,94_12,n,0
94,12,Urtica dioica,94_12,n,0
94,12,Veronica chamaedrys,94_12,n,0
94,12,Dryopteris dilatata,94_12,n,0
94,12,Luzula pilosa,94_12,n,0
94,12,Milium effusum,94_12,n,0
94,12,Galium odoratum,94_12,n,0
94,12,Poa trivialis,94_12,n,0
94,12,Polytrichum formosum,94_12,n,0
94,12,Rumex sanguineus,94_12,n,0
94,12,Euphorbia amygdaloides,94_12,n,0
94,12,Lonicera periclymenum,94_12,n,0
94,12,Scrophularia nodosa,94_12,n,0
94,15,Polytrichum formosum,94_15,n,0
94,15,Rubus fruticosus agg.,94_15,n,0
94,15,Carex remota,94_15,n,0
94,15,Deschampsia cespitosa,94_15,n,0
94,16,Mnium hornum,94_16,n,0
99,1,Hedera helix (g),99_1,y,1
99,1,Hyacinthoides non-scripta,99_1,y,1
99,1,Pteridium aquilinum,99_1,y,1
99,1,Rubus fruticosus agg.,99_1,y,1
99,2,Hedera helix (g),99_2,y,1
99,2,Rubus fruticosus agg.,99_2,y,1
99,2,Pteridium aquilinum,99_2,y,1
99,3,Hedera helix (g),99_3,y,1
99,3,Rubus fruticosus agg.,99_3,y,1
99,4,Fissidens sp.,99_4,y,1
99,4,Hedera helix (g),99_4,y,1
99,4,Rubus fruticosus agg.,99_4,y,1
99,5,Hedera helix (g),99_5,y,1
99,5,Rubus fruticosus agg.,99_5,y,1
99,5,Pteridium aquilinum,99_5,y,1
99,5,Hypnum cupressiforme sens.lat.,99_5,y,1
99,6,Hedera helix (g),99_6,y,1
99,6,Rubus fruticosus agg.,99_6,y,1
99,7,Hedera helix (g),99_7,y,1
99,7,Rubus fruticosus agg.,99_7,y,1
99,7,Arum maculatum,99_7,y,1
99,7,Hyacinthoides non-scripta,99_7,y,1
99,7,Urtica dioica,99_7,y,1
99,8,Hedera helix (g),99_8,y,1
99,8,Rubus fruticosus agg.,99_8,y,1
99,8,Pteridium aquilinum,99_8,y,1
99,9,Hedera helix (g),99_9,y,1
99,9,Rubus fruticosus agg.,99_9,y,1
99,11,Hedera helix (g),99_11,y,1
99,11,Rubus fruticosus agg.,99_11,y,1
99,11,Polygonatum multiflorum,99_11,y,1
99,12,Hedera helix (g),99_12,y,1
99,12,Lapsana communis,99_12,y,1
99,12,Rubus fruticosus agg.,99_12,y,1
99,15,Hedera helix (g),99_15,y,1
99,15,Rubus fruticosus agg.,99_15,y,1
99,16,Hedera helix (g),99_16,y,1
100,1,Carex remota,100_1,n,0
100,1,Agrostis sp.,100_1,n,0
100,1,Holcus lanatus,100_1,n,0
100,1,Luzula multiflora,100_1,n,0
100,1,Pteridium aquilinum,100_1,n,0
100,1,Rubus fruticosus agg.,100_1,n,0
100,1,Deschampsia cespitosa,100_1,n,0
100,1,Hypericum pulchrum,100_1,n,0
100,1,Festuca gigantea,100_1,n,0
100,1,Juncus effusus,100_1,n,0
100,1,Lonicera periclymenum,100_1,n,0
100,1,Mnium hornum,100_1,n,0
100,1,Digitalis purpurea,100_1,n,0
100,1,Hyacinthoides non-scripta,100_1,n,0
100,2,Deschampsia cespitosa,100_2,n,0
100,4,Agrostis sp.,100_4,n,0
100,4,Holcus lanatus,100_4,n,0
100,4,Juncus effusus,100_4,n,0
100,4,Luzula pilosa,100_4,n,0
100,4,Polytrichum sp.,100_4,n,0
100,4,Rubus fruticosus agg.,100_4,n,0
100,4,Campylopus sp.,100_4,n,0
100,4,Carex seedling/sp,100_4,n,0
100,4,Dryopteris dilatata,100_4,n,0
100,4,Hypnum cupressiforme sens.lat.,100_4,n,0
100,4,Pteridium aquilinum,100_4,n,0
100,4,Luzula multiflora,100_4,n,0
100,4,Milium effusum,100_4,n,0
100,5,Agrostis sp.,100_5,n,0
100,5,Carex seedling/sp,100_5,n,0
100,5,Holcus lanatus,100_5,n,0
100,5,Juncus effusus,100_5,n,0
100,5,Pteridium aquilinum,100_5,n,0
100,5,Rubus fruticosus agg.,100_5,n,0
100,5,Carex ovalis,100_5,n,0
100,5,Juncus conglomeratus,100_5,n,0
100,5,Galium saxatile,100_5,n,0
100,5,Luzula multiflora,100_5,n,0
100,5,Luzula pilosa,100_5,n,0
100,5,Polytrichum sp.,100_5,n,0
100,6,Rubus fruticosus agg.,100_6,n,0
100,6,Pteridium aquilinum,100_6,n,0
100,6,Agrostis sp.,100_6,n,0
100,6,Dryopteris dilatata,100_6,n,0
100,6,Juncus effusus,100_6,n,0
100,6,Luzula pilosa,100_6,n,0
100,7,Pteridium aquilinum,100_7,n,0
100,7,Lonicera periclymenum,100_7,n,0
100,7,Rubus fruticosus agg.,100_7,n,0
100,8,Carex seedling/sp,100_8,n,0
100,8,Oxalis acetosella,100_8,n,0
100,8,Rubus fruticosus agg.,100_8,n,0
100,8,Thuidium tamariscinum,100_8,n,0
100,8,Mnium hornum,100_8,n,0
100,8,Viola seedling/sp,100_8,n,0
100,8,Dryopteris dilatata,100_8,n,0
100,8,Lonicera periclymenum,100_8,n,0
100,8,Poa trivialis,100_8,n,0
100,8,Hyacinthoides non-scripta,100_8,n,0
100,8,Urtica dioica,100_8,n,0
100,8,Arum maculatum,100_8,n,0
100,8,Scrophularia nodosa,100_8,n,0
100,9,Circaea lutetiana,100_9,n,0
100,9,Juncus effusus,100_9,n,0
100,9,Lonicera periclymenum,100_9,n,0
100,9,Luzula pilosa,100_9,n,0
100,9,Pteridium aquilinum,100_9,n,0
100,9,Rubus fruticosus agg.,100_9,n,0
100,9,Carex seedling/sp,100_9,n,0
100,9,Dryopteris dilatata,100_9,n,0
100,9,Hyacinthoides non-scripta,100_9,n,0
100,9,Rubus idaeus,100_9,n,0
100,10,Mnium hornum,100_10,n,0
100,10,Polytrichum sp.,100_10,n,0
100,10,Luzula pilosa,100_10,n,0
100,10,Poa trivialis,100_10,n,0
100,10,Circaea lutetiana,100_10,n,0
100,10,Dryopteris dilatata,100_10,n,0
100,10,Pteridium aquilinum,100_10,n,0
100,10,Rubus fruticosus agg.,100_10,n,0
100,11,Mnium hornum,100_11,n,0
100,11,Dryopteris dilatata,100_11,n,0
100,11,Circaea lutetiana,100_11,n,0
100,11,Hyacinthoides non-scripta,100_11,n,0
100,11,Lonicera periclymenum,100_11,n,0
100,11,Rubus fruticosus agg.,100_11,n,0
100,12,Mnium hornum,100_12,n,0
100,12,Carex remota,100_12,n,0
100,13,Carex seedling/sp,100_13,n,0
100,13,Juncus effusus,100_13,n,0
100,13,Rubus fruticosus agg.,100_13,n,0
100,13,Rubus idaeus,100_13,n,0
100,13,Luzula pilosa,100_13,n,0
100,13,Hypnum cupressiforme sens.lat.,100_13,n,0
100,13,Digitalis purpurea,100_13,n,0
100,13,Holcus lanatus,100_13,n,0
100,13,Polytrichum sp.,100_13,n,0
100,14,Carex remota,100_14,n,0
100,14,Juncus effusus,100_14,n,0
100,14,Rubus fruticosus agg.,100_14,n,0
100,14,Rubus idaeus,100_14,n,0
100,14,Festuca rubra agg.,100_14,n,0
100,14,Dryopteris dilatata,100_14,n,0
100,14,Polytrichum sp.,100_14,n,0
100,14,Agrostis sp.,100_14,n,0
100,14,Dryopteris filix-mas,100_14,n,0
100,14,Holcus lanatus,100_14,n,0
100,14,Luzula pilosa,100_14,n,0
100,15,Juncus effusus,100_15,n,0
100,15,Polytrichum sp.,100_15,n,0
100,15,Rubus fruticosus agg.,100_15,n,0
100,15,Carex seedling/sp,100_15,n,0
100,15,Dryopteris dilatata,100_15,n,0
100,15,Holcus lanatus,100_15,n,0
100,15,Luzula pilosa,100_15,n,0
100,15,Rubus idaeus,100_15,n,0
100,16,Poa trivialis,100_16,n,0
100,16,Urtica dioica,100_16,n,0
100,16,Epilobium parviflorum,100_16,n,0
100,16,Juncus sp.,100_16,n,0
100,16,Pteridium aquilinum,100_16,n,0
100,16,Rosa seedling/sp,100_16,n,0
100,16,Rubus fruticosus agg.,100_16,n,0
100,16,Rubus idaeus,100_16,n,0
100,16,Scrophularia nodosa,100_16,n,0
100,16,Stachys sylvatica,100_16,n,0
100,16,Arum maculatum,100_16,n,0
100,16,Dryopteris dilatata,100_16,n,0
100,16,Dryopteris filix-mas,100_16,n,0
100,16,Epilobium montanum,100_16,n,0
100,16,Galium aparine,100_16,n,0
100,16,Taraxacum agg.,100_16,n,0
100,16,Holcus lanatus,100_16,n,0
100,16,Juncus effusus,100_16,n,0
100,16,Mnium hornum,100_16,n,0
100,16,Carex remota,100_16,n,0
100,16,Circaea lutetiana,100_16,n,0
100,16,Cirsium palustre,100_16,n,0
100,16,Hedera helix (g),100_16,n,0
100,16,Hypericum pulchrum,100_16,n,0
100,16,Luzula pilosa,100_16,n,0
100,16,Polytrichum sp.,100_16,n,0
100,16,Senecio jacobaea,100_16,n,0
100,16,Veronica officinalis,100_16,n,0
101,1,Dryopteris dilatata,101_1,n,0
101,1,Lonicera periclymenum,101_1,n,0
101,1,Molinia caerulea,101_1,n,0
101,1,Pseudoscleropodium purum,101_1,n,0
101,1,Pteridium aquilinum,101_1,n,0
101,1,Rubus fruticosus agg.,101_1,n,0
101,1,Melampyrum pratense,101_1,n,0
101,1,Luzula sp.,101_1,n,0
101,1,Polytrichum formosum,101_1,n,0
101,1,Brachythecium rutabulum,101_1,n,0
101,1,Carex pilulifera,101_1,n,0
101,1,Teucrium scorodonia,101_1,n,0
101,2,Hedera helix (g),101_2,n,0
101,2,Lonicera periclymenum,101_2,n,0
101,2,Molinia caerulea,101_2,n,0
101,2,Polytrichum formosum,101_2,n,0
101,2,Dryopteris dilatata,101_2,n,0
101,2,Pseudoscleropodium purum,101_2,n,0
101,2,Blechnum spicant,101_2,n,0
101,2,Mnium hornum,101_2,n,0
101,2,Rubus fruticosus agg.,101_2,n,0
101,2,Thuidium tamariscinum,101_2,n,0
101,3,Blechnum spicant,101_3,n,0
101,3,Polytrichum formosum,101_3,n,0
101,3,Thuidium tamariscinum,101_3,n,0
101,3,Agrostis capillaris,101_3,n,0
101,3,Atrichum undulatum,101_3,n,0
101,3,Brachypodium sylvaticum,101_3,n,0
101,3,Campylopus pyriformis/flexuosa,101_3,n,0
101,3,Carex sylvatica,101_3,n,0
101,3,Fissidens bryoides,101_3,n,0
101,3,Pellia epiphylla,101_3,n,0
101,3,Rubus fruticosus agg.,101_3,n,0
101,3,Sphagnum auriculatum,101_3,n,0
101,3,Carex remota,101_3,n,0
101,3,Dryopteris dilatata,101_3,n,0
101,3,Euphorbia amygdaloides,101_3,n,0
101,3,Juncus effusus,101_3,n,0
101,3,Molinia caerulea,101_3,n,0
101,3,Athyrium filix-femina,101_3,n,0
101,3,Carex echinata,101_3,n,0
101,3,Carex pendula,101_3,n,0
101,3,Dicranum scoparium,101_3,n,0
101,3,Hedera helix (g),101_3,n,0
101,3,Lysimachia nemorum,101_3,n,0
101,3,Isopterygium elegans,101_3,n,0
101,3,Lonicera periclymenum,101_3,n,0
101,4,Atrichum undulatum,101_4,n,0
101,4,Carex sylvatica,101_4,n,0
101,4,Dryopteris dilatata,101_4,n,0
101,4,Dryopteris filix-mas,101_4,n,0
101,4,Hedera helix (g),101_4,n,0
101,4,Hyacinthoides non-scripta,101_4,n,0
101,4,Rubus fruticosus agg.,101_4,n,0
101,4,Viola riviniana/reichenbiana,101_4,n,0
101,4,Brachypodium sylvaticum,101_4,n,0
101,4,Lamiastrum galeobdolon,101_4,n,0
101,4,Pteridium aquilinum,101_4,n,0
101,4,Ribes sp.,101_4,n,0
101,4,Thuidium tamariscinum,101_4,n,0
101,4,Dryopteris affinis,101_4,n,0
101,4,Lonicera periclymenum,101_4,n,0
101,4,Luzula pilosa,101_4,n,0
101,4,Polytrichum formosum,101_4,n,0
101,4,Primula vulgaris,101_4,n,0
101,4,Brachythecium rutabulum,101_4,n,0
101,4,Veronica chamaedrys,101_4,n,0
101,5,Brachypodium sylvaticum,101_5,n,0
101,5,Dryopteris dilatata,101_5,n,0
101,5,Hedera helix (g),101_5,n,0
101,5,Hyacinthoides non-scripta,101_5,n,0
101,5,Lonicera periclymenum,101_5,n,0
101,5,Pteridium aquilinum,101_5,n,0
101,5,Rubus fruticosus agg.,101_5,n,0
101,5,Carex remota,101_5,n,0
101,5,Mnium hornum,101_5,n,0
101,5,Oxalis acetosella,101_5,n,0
101,5,Viola riviniana/reichenbiana,101_5,n,0
101,5,Luzula pilosa,101_5,n,0
101,5,Thuidium tamariscinum,101_5,n,0
101,5,Atrichum undulatum,101_5,n,0
101,5,Dryopteris affinis,101_5,n,0
101,5,Poa trivialis,101_5,n,0
101,5,Polytrichum formosum,101_5,n,0
101,5,Carex sylvatica,101_5,n,0
101,5,Dryopteris filix-mas,101_5,n,0
101,8,Hedera helix (g),101_8,n,0
101,8,Hyacinthoides non-scripta,101_8,n,0
101,8,Dryopteris dilatata,101_8,n,0
101,8,Dryopteris filix-mas,101_8,n,0
101,8,Atrichum undulatum,101_8,n,0
101,8,Brachypodium sylvaticum,101_8,n,0
101,8,Carex sylvatica,101_8,n,0
101,8,Mnium hornum,101_8,n,0
101,8,Pteridium aquilinum,101_8,n,0
101,8,Euphorbia amygdaloides,101_8,n,0
101,8,Lamiastrum galeobdolon,101_8,n,0
101,8,Luzula pilosa,101_8,n,0
101,8,Oxalis acetosella,101_8,n,0
101,8,Poa trivialis,101_8,n,0
101,8,Rubus fruticosus agg.,101_8,n,0
101,8,Lonicera periclymenum,101_8,n,0
101,8,Ribes sp.,101_8,n,0
101,8,Veronica chamaedrys,101_8,n,0
101,8,Veronica montana,101_8,n,0
101,10,Atrichum undulatum,101_10,n,0
101,10,Dryopteris dilatata,101_10,n,0
101,10,Hedera helix (g),101_10,n,0
101,10,Hyacinthoides non-scripta,101_10,n,0
101,10,Oxalis acetosella,101_10,n,0
101,10,Plagiomnium undulatum,101_10,n,0
101,10,Poa trivialis,101_10,n,0
101,10,Ribes sp.,101_10,n,0
101,10,Rubus fruticosus agg.,101_10,n,0
101,10,Teucrium scorodonia,101_10,n,0
101,10,Thuidium tamariscinum,101_10,n,0
101,10,Veronica montana,101_10,n,0
101,10,Viola riviniana/reichenbiana,101_10,n,0
101,10,Carex sylvatica,101_10,n,0
101,10,Dryopteris filix-mas,101_10,n,0
101,10,Euphorbia amygdaloides,101_10,n,0
101,10,Lonicera periclymenum,101_10,n,0
101,10,Geranium robertianum,101_10,n,0
101,10,Lysimachia nemorum,101_10,n,0
101,10,Sanicula europaea,101_10,n,0
101,10,Taraxacum agg.,101_10,n,0
101,10,Veronica officinalis,101_10,n,0
101,10,Dryopteris affinis,101_10,n,0
101,10,Luzula pilosa,101_10,n,0
101,10,Mercurialis perennis,101_10,n,0
101,10,Mnium hornum,101_10,n,0
101,10,Polytrichum formosum,101_10,n,0
101,10,Veronica chamaedrys,101_10,n,0
101,10,Brachypodium sylvaticum,101_10,n,0
101,10,Circaea lutetiana,101_10,n,0
101,10,Fragaria vesca,101_10,n,0
101,10,Geum urbanum,101_10,n,0
101,10,Moehringia trinervia,101_10,n,0
101,13,Agrostis canina sens.str.,101_13,n,0
101,13,Agrostis capillaris,101_13,n,0
101,13,Brachypodium sylvaticum,101_13,n,0
101,13,Carex flacca,101_13,n,0
101,13,Juncus conglomeratus,101_13,n,0
101,13,Rubus fruticosus agg.,101_13,n,0
101,13,Carex remota,101_13,n,0
101,13,Fissidens taxifolius,101_13,n,0
101,13,Hedera helix (g),101_13,n,0
101,13,Juncus effusus,101_13,n,0
101,13,Lonicera periclymenum,101_13,n,0
101,13,Molinia caerulea,101_13,n,0
101,13,Potentilla erecta,101_13,n,0
101,13,Rosa seedling/sp,101_13,n,0
101,13,Thuidium tamariscinum,101_13,n,0
101,13,Viola riviniana/reichenbiana,101_13,n,0
101,13,Dryopteris dilatata,101_13,n,0
